CODIGO,TRABALHO,COLECAO,ARTE/HOT,SERVICO_GERAL,SERVICO_ESPECIFICO,DATA,QUANTIDADE,PRECO_TOTAL,PRECO_UNIT
9800,PRAIA,COLEÇÃO 2026,SOL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,403.02,0.22
9213,JARDIM,COLEÇÃO 2026,VERDE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,403.02,0.22
646,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1500,503.78,0.34
9107,JARDIM,COLEÇÃO 2026,VERDE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1500,503.78,0.34
721,POLEN,COLEÇÃO 2026,LATA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,317.29,0.26
9121,JARDIM,COLEÇÃO 2026,VERDE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,317.29,0.26
9916,PRAIA,COLEÇÃO 2026,CACHORROS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,317.29,0.26
9138,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,317.29,0.26
813,FABULA,COLEÇÃO 2026,LUVA CADERNO DO BEBE,LAMINAÇÃO,LAM. FOSCA FR,2025-08-04,1300,633.1,0.49
9367,LIBELULAS,COLEÇÃO 2026,AZUL,LAMINAÇÃO,LAM. FOSCA FR,2025-08-04,620,135.99,0.22
5505/5499,BOSSA NOVA,COLEÇÃO 2026,BOÊMIA,LAMINAÇÃO,LAM. FOSCA FR,2025-08-04,620,135.99,0.22
5505/5499,BOSSA NOVA,COLEÇÃO 2026,BOÊMIA,LAMINAÇÃO,LAM. FOSCA FR,2025-08-04,620,135.99,0.22
141,BOSSA NOVA,COLEÇÃO 2026,BOÊMIA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2000,567.99,0.28
9077,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2000,567.99,0.28
9831,PRAIA,COLEÇÃO 2026,SOL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,255.6,0.14
776,POLEN,COLEÇÃO 2026,LATA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,255.6,0.14
9206,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,255.6,0.14
1001,ORIGENS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1800,255.6,0.14
158,BOSSA NOVA,COLEÇÃO 2026,CARAMELO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1500,425.99,0.28
844,FABULA,COLEÇÃO 2026,FROZAO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1500,425.99,0.28
9343,LIBELULAS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,340.79,0.28
813,FABULA,COLEÇÃO 2026,ALEGRINHA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1200,340.79,0.28
790,FABULA,COLEÇÃO 2026,GULOSEIMAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1000,189.33,0.19
1018,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1000,189.33,0.19
1018,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,1000,189.33,0.19
752,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1250,331.26,0.27
9176,JARDIM,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1250,331.26,0.27
9381,LIBELULAS,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1130,299.46,0.27
7424,BOSSA NOVA,COLEÇÃO 2026,BOÊMIA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1130,299.46,0.27
9909,PRAIA,COLEÇÃO 2026,SOL,LAMINAÇÃO,LAM. FOSCA FR,2025-06-16,750,141.67,0.19
9961,PRAIA,COLEÇÃO 2026,CACHORROS,LAMINAÇÃO,LAM. FOSCA FR,2025-06-16,1500,141.67,0.09
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2025-06-16,1500,141.67,0.09
não especificado,PERSONALIZADO,2025,PERSONALIZADO,VERNIZ,VERNIZ LOCALIZADO,2025-06-16,1500,480.0,0.32
não especificado,PRAIA,COLEÇÃO 2026,SOL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1500,323.5,0.22
9442,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1500,323.5,0.22
9404,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1500,323.5,0.22
9442,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,1500,342.0,0.23
9404,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,1500,342.0,0.23
9237,LIBELULAS,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1300,309.3,0.24
9312,LIBELULAS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1300,309.3,0.24
9701,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,1300,309.3,0.24
9701,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,1300,540.0,0.42
9718,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3900,1046.45,0.27
9497,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3900,1046.45,0.27
9718,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3900,623.8,0.16
9497,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3900,623.8,0.16
9510,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-06-23,2650,587.83,0.22
9435,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-06-23,2650,587.83,0.22
1100,ORIGENS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-06-23,2650,587.83,0.22
9510,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-06-23,2650,788.5,0.3
9435,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-06-23,2650,788.5,0.3
653,POLEN,COLEÇÃO 2026,GARRAFA,LAMINAÇÃO,LAM. FOSCA FR,2025-06-30,1500,332.73,0.22
1094,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,2025-06-30,1500,332.73,0.22
9695,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-06-30,1500,332.73,0.22
9695,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-06-30,1500,656.3,0.44
9565,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3500,595.68,0.17
9725,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3500,595.68,0.17
9565,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3500,1164.57,0.33
9725,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3500,1164.57,0.33
9480,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3200,840.74,0.26
9503,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3200,840.74,0.26
9480,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3200,551.26,0.17
9503,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3200,551.26,0.17
9619,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2300,510.19,0.22
9541,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2300,510.19,0.22
9428,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2300,510.19,0.22
9619,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2300,290.11,0.13
9541,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2300,290.11,0.13
9428,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2300,290.11,0.13
9602,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2600,683.1,0.26
9411,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2600,683.1,0.26
9602,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2600,657.3,0.25
9411,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2600,657.3,0.25
9596,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3000,631.58,0.21
9459,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3000,631.58,0.21
936,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,3000,631.58,0.21
9596,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3000,579.63,0.19
9459,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,3000,579.63,0.19
9015,JARDIM,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2950,654.38,0.22
9473,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2950,654.38,0.22
9466,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2950,654.38,0.22
9473,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2950,522.11,0.18
9466,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2950,522.11,0.18
9008,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2100,551.73,0.26
9589,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2100,551.73,0.26
9589,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2100,1110.83,0.53
929,ORIGENS,COLEÇÃO 2026,AQUA AZUL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2400,532.37,0.22
9572,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2400,532.37,0.22
9534,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-08,2400,532.37,0.22
9572,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2400,448.54,0.19
9534,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-08,2400,448.54,0.19
837,FABULA,COLEÇÃO 2026,FLORES AZUL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,840,220.69,0.26
9558,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,840,220.69,0.26
9558,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,840,507.97,0.6
608,POLEN,COLEÇÃO 2026,GARRAFA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1700,223.32,0.13
622,POLEN,COLEÇÃO 2026,LATA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1700,223.32,0.13
9558,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1700,223.32,0.13
9558,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1700,223.32,0.13
9558,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1700,348.26,0.2
9558,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1700,348.26,0.2
1087,ORIGENS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1500,525.46,0.35
9671,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1500,525.46,0.35
9671,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1500,380.08,0.25
1025,ORIGENS,COLEÇÃO 2026,AQUA AZUL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2000,665.47,0.33
9640,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2000,665.47,0.33
9640,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2000,790.06,0.4
9893,PRAIA,COLEÇÃO 2026,CACHORROS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2600,865.11,0.33
7585,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2600,865.11,0.33
7585,MELISSA,COLEÇÃO 2026,CASINHA DAS ABELHAS,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2600,574.18,0.22
9664,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1500,394.1,0.26
9657,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1500,394.1,0.26
9664,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1500,321.41,0.21
9657,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1500,321.41,0.21
691,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1400,310.55,0.22
9282,LIBELULAS,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1400,310.55,0.22
9527,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1400,310.55,0.22
9527,MELISSA,COLEÇÃO 2026,COLOR BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1400,629.54,0.45
9336,LIBELULAS,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1320,292.81,0.22
592,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1320,292.81,0.22
9732,MELISSA,COLEÇÃO 2026,MAX BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,1320,292.81,0.22
9732,MELISSA,COLEÇÃO 2026,MAX BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,1320,608.14,0.46
9114,JARDIM,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2100,698.74,0.33
9626,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2100,698.74,0.33
9626,MELISSA,COLEÇÃO 2026,BLOCK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-22,2100,816.82,0.39
714,POLEN,COLEÇÃO 2026,PRETO,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,900,199.64,0.22
9299,LIBELULAS,COLEÇÃO 2026,AZUL,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,900,199.64,0.22
9749,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,900,199.64,0.22
9749,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,900,523.28,0.58
1049,ORIGENS,COLEÇÃO 2026,TERRA,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2000,525.46,0.26
9688,MELISSA,COLEÇÃO 2026,PINK BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-22,2000,525.46,0.26
9688,MELISSA,COLEÇÃO 2026,PINK BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-22,2000,777.08,0.39
9091,JARDIM,COLEÇÃO 2026,OFF WHITE,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2300,604.28,0.26
9633,MELISSA,COLEÇÃO 2026,MINI BLOOMY,LAMINAÇÃO,LAM. FOSCA FR,2025-07-14,2300,604.28,0.26
9633,MELISSA,COLEÇÃO 2026,MINI BLOOMY,VERNIZ,VERNIZ LOCALIZADO,2025-07-14,2300,1192.34,0.52
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM. FOSCA FR,2025-06-30,225,400.0,1.78
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,88,211.2,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,289,490.0,1.7
não especificado,PROTOTIPO,COLEÇÃO 2026,AGENDA PLANNER JARDIM VERDE,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,30,72.0,2.4
não especificado,PROTOTIPO,COLEÇÃO 2026,CAPA CATÁLOGO COLEÇÃO 2026,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,29,69.7,2.4
não especificado,PROTOTIPO,COLEÇÃO 2026,AGENDA PRAIA CACHORRO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,30,72.0,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,7,11.9,1.7
não especificado,PROTOTIPO,COLEÇÃO 2026,BOSSA NOVA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-16,30,51.0,1.7
não especificado,PROTOTIPO,COLEÇÃO 2026,JARDIM PRETO/AGENDA MELISSA,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-23,180,306.0,1.7
não especificado,PROTOTIPO,COLEÇÃO 2026,PROJETO COLAB/FICHARIO PRAIA/CACHORRO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-06-23,40,96.0,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-08,107,256.8,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-08,783,490.0,0.63
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-22,127,304.8,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-22,64,153.6,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-22,475,490.0,1.03
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-07-28,335,490.0,1.46
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-08-11,445,490.0,1.1
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-08-11,400,400.0,1.0
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-08-18,125,300.0,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-08-18,660,490.0,0.74
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-08-18,445,490.0,1.1
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-09-02,20,48.0,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-09-02,292,490.0,1.68
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-09-02,188,451.2,2.4
não especificado,PERSONALIZADO,2025,PERSONALIZADO,LAMINAÇÃO,LAM.SUPER FOSCA FR,2025-09-02,250,490.0,1.96
